feat_r3_score_numeric,feat_low_claim_specialty,feat_web_says_not_found_and_not_empty,feat_r3_high_confidence,feat_ev_pv_nf_org_n,feat_ev_pv_nf_prov_n,feat_ev_pv_nf_agg_n,feat_ev_pv_f_org_n,feat_ev_pv_f_prov_n,feat_ev_pv_f_agg_n,feat_ev_ov_nf_org_n,feat_ev_ov_nf_prov_n,feat_ev_ov_nf_agg_n,feat_ev_ov_f_org_n,feat_ev_ov_f_prov_n,feat_ev_ov_f_agg_n,feat_ev_total_found,feat_ev_total_not_found,feat_ev_total,feat_ev_found_ratio,feat_pv_found_any,feat_ov_found_any,feat_pv_notfound_any,feat_ov_notfound_any,feat_both_views_found,feat_only_pv_found,feat_only_ov_found,feat_neither_view_found,feat_source_diversity,feat_state_high_risk,feat_has_credentials,feat_npi_changed_by_r3,feat_npi_deactivated,feat_r3_suggests_name_change,feat_cred_is_md_do,feat_cred_is_midlevel,feat_has_pio_evidence,feat_pio_yes,feat_pio_no,feat_org_is_hospital,feat_org_is_missing,feat_claims_n,feat_claims_distinct_orgs,feat_claims_distinct_addrs,feat_claims_days_since,feat_claims_zip_match,feat_claims_street_zip_match,feat_claims_recent_zip_match,feat_claims_recent_street_zip,feat_claims_zip_but_no_match,feat_claims_log1p_n,feat_claims_high_volume,feat_claims_recent_active,feat_claims_no_match_high_n,feat_claims_strong_corroborate,feat_claims_strong_contradict,feat_r3acc_x_claims_contradict,feat_r3ina_x_claims_corroborate,target
2.77777777777777,0,0,0,4,4,3,0,0,1,0,0,1,1,0,0,2,12,14,0.14285714285714285,1,1,1,1,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,4287,22,21,16.0,1,0,1,0,0,8.363575702750637,1,1,0,0,0,0,0,True
5.55555555555555,0,0,0,4,0,2,0,0,2,1,0,0,0,0,0,2,7,9,0.2222222222222222,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,74,5,4,23.0,1,0,1,0,0,4.31748811353631,1,1,0,0,0,0,0,True
0.0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,4,4,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,94.0,0,0,0,0,0,0.6931471805599453,0,1,0,0,0,0,0,True
0.0,1,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,5,5,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,23,5,5,23.0,0,0,0,0,1,3.1780538303479458,1,1,1,0,1,0,0,False
0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,5,4,4,40.0,0,0,0,0,0,1.791759469228055,0,1,0,0,0,0,0,False
1.85185185185185,0,0,0,7,1,2,0,0,1,1,0,0,2,0,0,3,11,14,0.21428571428571427,1,1,1,1,1,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,0,231,3,2,18.0,1,0,1,0,0,5.44673737166631,1,1,0,0,0,0,0,False
0.0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,58,8,8,25.0,0,0,0,0,1,4.07753744390572,1,1,1,0,1,0,0,False
2.7027027027027,0,0,0,3,0,5,0,0,1,2,0,0,0,0,0,1,10,11,0.09090909090909091,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,7,7,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,537,9,9,17.0,0,0,0,0,1,6.2878585601617845,1,1,1,0,1,0,0,False
0.0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,1,0,7,0,0,0,1,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,1,0,0,6,0,5,0,0,0,4,0,0,0,0,0,0,15,15,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,370,1,1,36.0,1,1,1,1,0,5.916202062607435,1,1,0,1,0,0,1,True
0.0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,4,4,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,84,5,5,23.0,1,0,1,0,0,4.442651256490317,1,1,0,0,0,0,0,True
0.0,0,0,0,2,3,3,0,0,0,0,0,1,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,2,0,3,0,0,0,3,0,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,6,4,4,45.0,0,0,0,0,1,1.9459101490553132,0,1,0,0,0,0,0,False
0.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
100.0,0,0,1,0,0,0,1,0,4,0,0,0,1,0,1,7,0,7,1.0,1,1,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,4473,4,4,26.0,1,1,1,1,0,8.406038142050075,1,1,0,1,0,0,0,False
0.0,0,0,0,6,2,3,0,0,0,0,1,1,0,0,0,0,13,13,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,154,9,9,29.0,0,0,0,0,1,5.043425116919247,1,1,1,0,1,0,0,False
97.0,0,0,1,0,1,2,1,0,0,0,0,0,1,0,0,2,3,5,0.4,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,344,3,3,42.0,0,0,0,0,1,5.84354441703136,1,1,1,0,1,1,0,True
0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,8,1,1,47.0,0,0,0,0,1,2.1972245773362196,0,1,0,0,0,0,0,False
0.0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,72,2,2,96.0,0,0,0,0,1,4.290459441148391,1,1,1,0,1,0,0,False
0.0,0,0,0,2,0,3,0,0,0,1,0,0,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,34463,3,3,30.0,1,1,1,1,0,10.447670579956116,1,1,0,1,0,0,1,True
90.0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,3,1,4,0.75,1,0,1,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,4,4,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
88.8888888888888,0,0,0,1,0,0,2,0,0,1,0,0,1,0,0,3,2,5,0.6,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,87,1,1,36.0,0,0,0,0,1,4.477336814478207,1,1,1,0,1,1,0,False
0.0,1,0,0,3,0,3,0,0,0,2,0,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,304,1,1,30.0,1,1,1,1,0,5.720311776607412,1,1,0,1,0,0,1,False
0.0,0,0,0,6,1,5,0,0,0,3,0,0,0,0,0,0,15,15,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,14,3,3,25.0,0,0,0,0,1,2.70805020110221,0,1,0,0,0,0,0,True
0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,14,2,2,50.0,0,0,0,0,1,2.70805020110221,0,1,0,0,0,0,0,False
0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
97.0,1,0,1,0,1,4,1,0,0,0,0,0,5,0,0,6,5,11,0.5454545454545454,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,13,13,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4791,6,6,18.0,1,1,1,1,0,8.474703139795285,1,1,0,1,0,0,1,False
15.55,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0.5,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,517,5,5,24.0,0,0,0,0,1,6.249975242259483,1,1,1,0,1,0,0,False
0.0,1,0,0,8,1,5,0,0,0,8,0,5,0,0,0,0,27,27,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,0,12,12,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,15806,2,2,29.0,1,1,1,1,0,9.668208158877395,1,1,0,1,0,0,1,False
81.012658227848,0,0,0,0,0,3,1,0,0,0,0,0,2,0,0,3,3,6,0.5,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,8,8,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,72,2,2,96.0,0,0,0,0,1,4.290459441148391,1,1,1,0,1,0,0,False
0.0,0,1,0,3,0,2,0,0,0,1,0,1,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,951,9,8,16.0,0,0,0,0,1,6.858565034791365,1,1,1,0,1,0,0,True
16.6666666666666,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,2,5,7,0.2857142857142857,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1488,1,1,19.0,0,0,0,0,1,7.305860032684009,1,1,1,0,1,0,0,False
0.0,0,0,0,3,0,1,0,0,0,1,0,0,1,0,0,1,5,6,0.16666666666666666,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,721,1,1,43.0,1,1,1,1,0,6.582025138892826,1,1,0,1,0,0,1,False
0.0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,58.0,0,0,0,0,0,0.6931471805599453,0,1,0,0,0,0,0,False
80.4469273743016,0,0,0,3,1,2,2,0,0,3,0,0,0,0,0,2,9,11,0.18181818181818182,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,5863,2,2,26.0,1,1,1,1,0,8.676587243566487,1,1,0,1,0,0,0,True
94.7368421052631,0,0,1,0,0,1,1,0,2,0,0,0,2,0,1,6,1,7,0.8571428571428571,1,1,1,0,1,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,3,2,2,84.0,0,0,0,0,0,1.3862943611198906,0,1,0,0,0,0,0,True
0.0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,2,1,1,98.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,False
15.3846153846153,0,0,0,2,1,2,0,1,0,2,1,2,0,1,0,2,10,12,0.16666666666666666,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
88.8888888888888,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,5,1,6,0.8333333333333334,1,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,7125,3,3,19.0,1,1,1,1,0,8.871505346165781,1,1,0,1,0,0,0,False
22.5,0,0,0,0,7,3,0,2,1,0,0,0,0,0,0,3,10,13,0.23076923076923078,1,0,1,0,0,1,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,862,22,21,29.0,0,0,0,0,1,6.760414691083428,1,1,1,0,1,0,0,False
0.0,0,0,0,0,3,6,0,0,0,0,0,1,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,132,4,4,19.0,0,0,0,0,1,4.890349128221754,1,1,1,0,1,0,0,False
4.54545454545454,0,1,0,1,2,2,0,0,1,2,0,0,0,0,1,2,7,9,0.2222222222222222,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,66,5,5,31.0,0,0,0,0,1,4.204692619390966,1,1,1,0,1,0,0,False
20.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0.5,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,5,1,1,63.0,1,0,1,0,0,1.791759469228055,0,1,0,0,0,0,0,False
0.0,1,0,0,4,0,3,0,0,0,2,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,184,1,1,37.0,1,1,1,1,0,5.220355825078324,1,1,0,1,0,0,1,False
0.0,0,0,0,1,9,1,0,0,0,1,1,0,0,0,0,0,13,13,0.0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,2,0,3,0,0,0,2,0,0,0,0,0,0,7,7,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
15.0,0,1,0,1,0,1,0,0,3,1,0,1,0,0,0,3,4,7,0.42857142857142855,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,11,2,2,33.0,1,0,1,0,0,2.4849066497880004,0,1,0,0,0,0,0,True
0.0,1,0,0,6,0,6,0,0,0,4,0,0,0,0,0,0,16,16,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,370,1,1,36.0,1,1,1,1,0,5.916202062607435,1,1,0,1,0,0,1,True
80.9523809523809,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,4,2,6,0.6666666666666666,1,1,1,1,1,0,0,0,2,0,1,1,0,0,0,0,1,0,0,1,0,721,1,1,43.0,1,1,1,1,0,6.582025138892826,1,1,0,1,0,0,0,False
0.0,0,0,0,0,1,6,0,0,0,0,1,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
7.89473684210526,0,0,0,3,1,1,0,0,2,3,0,0,0,0,1,3,8,11,0.2727272727272727,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,4,0,4,0,0,0,1,0,1,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,286,4,3,36.0,0,0,0,0,1,5.659482215759621,1,1,1,0,1,0,0,False
0.0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,366,1,1,18.0,0,0,0,0,1,5.905361848054571,1,1,1,0,1,0,0,False
0.0,1,0,0,5,0,4,0,0,0,2,0,1,0,0,0,0,12,12,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,341,1,1,39.0,1,1,1,1,0,5.834810737062605,1,1,0,1,0,0,1,False
0.0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,2,1,1,19.0,0,0,0,0,0,1.0986122886681098,0,1,0,0,0,0,0,False
2.63157894736842,0,0,0,6,0,5,0,0,1,6,0,2,0,0,0,1,19,20,0.05,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,64,5,5,17.0,1,0,1,0,0,4.174387269895637,1,1,0,0,0,0,0,False
78.2608695652173,0,0,0,0,2,1,1,0,2,0,0,0,1,0,0,4,3,7,0.5714285714285714,1,1,1,0,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
78.2608695652173,0,0,0,0,2,1,1,0,2,0,0,0,1,0,0,4,3,7,0.5714285714285714,1,1,1,0,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
8.69565217391304,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,2,3,5,0.4,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,0,0,2,2,5,0,0,0,0,0,0,0,0,0,0,9,9,0.0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
8.57142857142857,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,3,8,11,0.2727272727272727,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
7.4074074074074,0,0,0,0,4,2,0,0,1,0,0,0,0,0,0,1,6,7,0.14285714285714285,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,315,2,2,17.0,0,0,0,0,1,5.755742213586912,1,1,1,0,1,0,0,False
77.2727272727272,0,0,0,0,2,1,1,0,1,0,0,0,1,0,0,3,3,6,0.5,1,1,1,0,1,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,1,0,2,1,4,0,0,0,2,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,616,2,2,19.0,1,0,1,0,0,6.424869023905388,1,1,0,0,0,0,0,False
95.2380952380952,0,0,1,0,0,1,1,0,4,2,0,0,0,0,0,5,3,8,0.625,1,0,1,1,0,1,0,0,2,0,1,1,0,0,1,0,1,0,0,1,0,675,10,8,19.0,1,0,1,0,0,6.516193076042964,1,1,0,0,0,0,0,False
0.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,2,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,2,1,4,0,0,0,2,0,0,0,0,0,0,9,9,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,14,6,6,29.0,1,0,1,0,0,2.70805020110221,0,1,0,0,0,0,0,False
4.16666666666666,0,1,0,3,1,3,0,0,1,4,0,1,0,0,0,1,12,13,0.07692307692307693,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,69,2,2,19.0,0,0,0,0,1,4.248495242049359,1,1,1,0,1,0,0,False
15.3846153846153,0,0,0,0,3,3,0,0,2,0,0,0,0,0,0,2,6,8,0.25,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,60,4,4,22.0,0,0,0,0,1,4.110873864173311,1,1,1,0,1,0,0,False
5.55555555555555,0,0,0,3,0,2,0,0,1,2,0,0,0,0,0,1,7,8,0.125,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,160,8,8,23.0,1,1,1,1,0,5.081404364984463,1,1,0,1,0,0,1,True
0.0,0,1,0,1,0,7,0,0,0,1,0,1,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1,1,70.0,1,0,1,0,0,0.6931471805599453,0,1,0,0,0,0,0,False
9.52380952380952,0,0,0,4,0,3,0,0,2,5,0,1,0,0,1,3,13,16,0.1875,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1619,22,21,15.0,1,1,1,1,0,7.3901814282264295,1,1,0,1,0,0,1,False
0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,5,0,2,0,0,0,1,0,0,0,0,0,0,8,8,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,798,1,1,27.0,1,1,1,1,0,6.683360945766275,1,1,0,1,0,0,1,True
0.0,1,0,0,4,1,4,0,0,0,1,0,0,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1260,1,1,39.0,1,1,1,1,0,7.13966033596492,1,1,0,1,0,0,1,True
11.7647058823529,0,0,0,0,3,5,0,0,2,0,0,1,0,0,0,2,9,11,0.18181818181818182,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,2,0,5,0,0,0,2,0,1,0,0,0,0,10,10,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,72,11,11,19.0,0,0,0,0,1,4.290459441148391,1,1,1,0,1,0,0,False
11.1111111111111,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,3,4,0.25,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
25.0,0,0,0,0,4,2,0,0,2,0,0,0,0,0,0,2,6,8,0.25,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,True
0.0,1,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,264,5,5,24.0,1,1,1,1,0,5.579729825986222,1,1,0,1,0,0,1,False
4.34782608695652,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,1,4,5,0.2,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,10,4,4,31.0,0,0,0,0,1,2.3978952727983707,0,1,0,0,0,0,0,False
0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,20,2,2,36.0,1,0,1,0,0,3.044522437723423,1,1,0,0,0,0,0,False
0.0,1,0,0,0,1,1,0,0,0,4,0,0,0,0,1,1,6,7,0.14285714285714285,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,14,1,1,23.0,0,0,0,0,1,2.70805020110221,0,1,0,0,0,0,0,False
14.2857142857142,0,0,0,2,0,2,0,0,3,0,0,0,0,0,0,3,4,7,0.42857142857142855,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,103,7,7,23.0,0,0,0,0,1,4.6443908991413725,1,1,1,0,1,0,0,False
5.26315789473684,0,0,0,4,0,2,0,0,1,4,0,1,0,0,1,2,11,13,0.15384615384615385,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
0.0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4,4,0.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
15.0,0,0,0,2,0,1,0,0,3,2,0,0,0,0,0,3,5,8,0.375,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,411,13,13,15.0,0,0,0,0,1,6.021023349349527,1,1,1,0,1,0,0,False
0.0,1,1,0,0,1,3,0,0,0,0,0,2,0,0,0,0,6,6,0.0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,9999.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,False
4.76190476190476,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,1,7,8,0.125,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,468,8,7,31.0,1,1,1,1,0,6.150602768446279,1,1,0,1,0,0,1,False
